restaurant_id,summary,nutrition_score
19752,"Restaurant: Bluestone Lane Coffee (Metro Center 13th St), Price Range: $, Zip Code: 20004. Menu Categories: All Day Menu (11 items, avg price $9.44); At Home Coffee &amp; Packs (12 items, avg price $13.95); Coffee - Cold (6 items, avg price $5.28); Coffee - Hot (14 items, avg price $4.28); Coffee Boxes (2 items, avg price $33.00); Juices &amp; Beverages (11 items, avg price $6.48); Organic Teas &amp; Wellness (14 items, avg price $5.32); Pastries &amp; Snacks (4 items, avg price $4.26); Picked for you (5 items, avg price $8.21); Summer Faves (11 items, avg price $7.24).",73
19758,"Restaurant: Atrium Cafe on i Street, Price Range: $$, Zip Code: 20005. Menu Categories: Cold Sandwiches (9 items, avg price $8.62); Fruit Cups (6 items, avg price $4.15); Hot Sandwiches (13 items, avg price $9.11); Paninis (4 items, avg price $10.20); Picked for you (5 items, avg price $9.36); Rice Bowls &amp; Burritos (3 items, avg price $6.97); Salads (9 items, avg price $9.08); Wraps (4 items, avg price $9.72).",64
19761,"Restaurant: west wing cafe, Price Range: $$, Zip Code: 20001. Menu Categories: Bagels (7 items, avg price $3.86); Burrito Omelette (4 items, avg price $7.75); Burritos (4 items, avg price $5.06); Mains (2 items, avg price $4.00); Omelette (4 items, avg price $7.75); Picked for you (5 items, avg price $6.10); Sandwiches (4 items, avg price $4.75).",68
19762,"Restaurant: Family Ethiopian Restaurant and Bar, Price Range: $, Zip Code: 20001. Menu Categories: Appetizers (3 items, avg price $7.32); Beef Entrees (11 items, avg price $19.17); Beverages (9 items, avg price $3.55); Fish Entrees (4 items, avg price $16.49); Lamb Entrees (5 items, avg price $17.19); Picked for you (5 items, avg price $17.59); Poultry Entrees (4 items, avg price $10.24); Vegetarian/Vegan Entrees (12 items, avg price $11.68).",64
19763,"Restaurant: Lucky Buns, Price Range: $$, Zip Code: 20009. Menu Categories: BEVVIES  (4 items, avg price $2.75); Beer (3 items, avg price $8.00); FRIED BITS  (3 items, avg price $8.33); IMPOSSIBLE BURGERS (2 items, avg price $17.00); JUICY STACKS &amp; CHICKEN (8 items, avg price $13.00); Picked for you (5 items, avg price $13.20); Wine (7 items, avg price $9.00).",70
19764,"Restaurant: Fruitive (City Center), Price Range: $, Zip Code: 20001. Menu Categories: Beverages (6 items, avg price $6.50); Liquid Meals (10 items, avg price $16.32); Little Sprouts Menu (4 items, avg price $10.48); Overnight Oats (3 items, avg price $16.29); Picked for you (5 items, avg price $14.96); Pizzas (3 items, avg price $20.14); Produce Blends (9 items, avg price $15.46); Salads (3 items, avg price $13.91); Soups (2 items, avg price $0.00); Superberry Bowls (5 items, avg price $17.68); Toasts (3 items, avg price $9.19); Waffles (1 items, avg price $14.99); Wraps &amp; Quesadillas (7 items, avg price $17.62).",42
19768,"Restaurant: Pho 88 Noodles and Grill, Price Range: $, Zip Code: 20001. Menu Categories: Appetizers (11 items, avg price $8.40); Beverages (8 items, avg price $3.62); Broken Rice Platter (7 items, avg price $16.95); Bubble Tea (2 items, avg price $6.95); Dessert (4 items, avg price $7.95); Dim Sum (13 items, avg price $7.64); Fresh Smoothie (9 items, avg price $8.95); Grilled Salad (4 items, avg price $16.95); Mains (1 items, avg price $10.95); Pho Noodle Soup (11 items, avg price $16.22); Picked for you (5 items, avg price $15.95); Special Noodle Soup (2 items, avg price $17.95); Vermicelli Noodle Bowl (7 items, avg price $16.81).",63
19770,"Restaurant: Soho Tea &amp; Coffee, Price Range: $$, Zip Code: 20037. Menu Categories: Bottled Beverages (12 items, avg price $3.21); Breakfast (30 items, avg price $8.96); Frappes (3 items, avg price $6.99); Fresh and Local Pastries (13 items, avg price $4.19); Fruit Smoothies (8 items, avg price $8.24); Picked for you (5 items, avg price $5.91); Sandwiches and Salads (24 items, avg price $12.82); Special Hot Drinks (8 items, avg price $5.28); Traditional Cold Drinks (6 items, avg price $4.66); Traditional Hot Drinks (13 items, avg price $4.04).",44
19772,"Restaurant: Los Hermanos, Price Range: $, Zip Code: 20010. Menu Categories: Bandera-Make Your Own Platter (7 items, avg price $12.94); Beverages (4 items, avg price $3.75); Bites (2 items, avg price $4.50); Dominican Breakfast (1 items, avg price $14.95); Mecho's Mofongo (5 items, avg price $15.56); Picked for you (5 items, avg price $13.56); Sancocho (1 items, avg price $12.95).",44
19773,"Restaurant: Secretea, Price Range: nan, Zip Code: 20006. Menu Categories: Bakery Items (9 items, avg price $3.77); Classic Fresh Milk Tea (11 items, avg price $5.79); Fruit Boom (7 items, avg price $6.09); Picked for you (5 items, avg price $6.03); Secret Cheezo Tea (5 items, avg price $5.50); Secret Coffee (5 items, avg price $5.48); Secret Croissant (9 items, avg price $7.73); Secret Tea (4 items, avg price $5.61); Spring Special  (6 items, avg price $6.57); Winter Specials (1 items, avg price $7.25); Zangzang Cha (5 items, avg price $5.70).",43
19779,"Restaurant: Smoothie King (Chinatown), Price Range: $$, Zip Code: 20001. Menu Categories: Be Well (6 items, avg price $8.27); Enjoy A Treat (2 items, avg price $8.27); Feel Energized (3 items, avg price $8.61); Get Fit (1 items, avg price $8.61); Manage Weight (3 items, avg price $8.52); NEW! Snacks (12 items, avg price $14.90); Picked for you (5 items, avg price $8.61).",60
19783,"Restaurant: Momiji, Price Range: nan, Zip Code: 20001. Menu Categories: Bento Box (6 items, avg price $23.33); Drinks Menu (6 items, avg price $16.83); Hibachi Combinations (6 items, avg price $33.63); Hibachi Entrees (7 items, avg price $29.31); Japanese Snacks (9 items, avg price $5.44); Picked for you (5 items, avg price $8.16); Sides (8 items, avg price $3.05); Signature Rolls (17 items, avg price $18.35); Small Plates (15 items, avg price $10.47); Soup Noodles (4 items, avg price $18.80); Soups &amp; Salads (9 items, avg price $7.89); Sushi Bar Appetizers (8 items, avg price $16.80); Sushi Bar Entrees (12 items, avg price $41.53); Sushi Nigiri/Sashimi (19 items, avg price $3.26); Sushi Roll/Hand Roll (28 items, avg price $7.94); Tempura (4 items, avg price $25.75); Teriyaki (7 items, avg price $27.11).",63
19785,"Restaurant: Kofuku Sushi and Ramen , Price Range: $$, Zip Code: 20001. Menu Categories: Asian Snacks (11 items, avg price $5.64); Beer (1 items, avg price $8.00); Bento (4 items, avg price $18.80); Beverages (13 items, avg price $2.62); Fried Rice (5 items, avg price $15.32); Hibachi Entrees (8 items, avg price $24.12); Japanese Curry (2 items, avg price $18.80); Maki (21 items, avg price $7.81); Picked for you (5 items, avg price $9.84); Ramen (5 items, avg price $19.20); Sake (4 items, avg price $14.50); Siganature Rolls (14 items, avg price $14.61); Small Plates (15 items, avg price $7.33); Sushi Appetizers (8 items, avg price $11.62); Sushi Combos (15 items, avg price $25.11); Sushi Nigiri or Sashimi (17 items, avg price $6.92); Teriyaki (5 items, avg price $18.92); Udon (5 items, avg price $17.28); Yaki Soba and Udon (3 items, avg price $19.20).",63
19788,"Restaurant: Greenberry's Coffee Co, Price Range: nan, Zip Code: 20006. Menu Categories: Breakfast Plates (6 items, avg price $12.52); Cookies (1 items, avg price $2.25); Croissant (5 items, avg price $5.05); Essentials (7 items, avg price $4.63); Flavored Lattes (4 items, avg price $5.95); Frozen Drinks (4 items, avg price $6.95); Lunch Sandwiches (9 items, avg price $12.09); Lunch Wraps (5 items, avg price $10.65); Morning Burritos (6 items, avg price $11.32); Morning Sandwiches (7 items, avg price $9.32); Muffins (8 items, avg price $4.80); Nitro &amp; Cold Brew (3 items, avg price $5.37); Picked for you (5 items, avg price $7.41); Salads (5 items, avg price $11.31); Scones (3 items, avg price $3.04); Smart Fruit Smoothies (6 items, avg price $6.95); Snacks (8 items, avg price $4.97); Sportea Fusion (4 items, avg price $5.80); Teas (4 items, avg price $5.31).",63
19790,"Restaurant: Horace &amp; Dickie's Seafood, Price Range: $$, Zip Code: 20007. Menu Categories: Dinner (6 items, avg price $16.42); Drinks (2 items, avg price $3.00); Sandwiches (2 items, avg price $11.00); Sides   (5 items, avg price $4.00).",45
19792,"Restaurant: GrubRockstar, Price Range: $, Zip Code: 20565. Menu Categories: Mains (5 items, avg price $7.90); Sides (4 items, avg price $3.50).",75
19793,"Restaurant: Rush Bowls (1209 U Street), Price Range: $$, Zip Code: 20009. Menu Categories: Destination Bowls (5 items, avg price $13.75); Destination Smoothies (4 items, avg price $11.55); Endurance Bowls (4 items, avg price $13.75); Endurance Smoothies (4 items, avg price $11.55); Grab and Go Items (5 items, avg price $5.28); Limited Time Bowls (1 items, avg price $13.75); Local Favorite Bowls (2 items, avg price $13.75); Picked for you (5 items, avg price $13.75); Wellness Bowls (5 items, avg price $13.75); Wellness Smoothies (3 items, avg price $11.55).",74
19796,"Restaurant: South Block (Logan Circle), Price Range: $, Zip Code: 20005. Menu Categories: Alkaline Waters (3 items, avg price $2.67); Açaí Bowls (9 items, avg price $12.56); Classic Smoothies (3 items, avg price $0.00); Craft Your Own Acai Bowl (1 items, avg price $13.00); Green Smoothies (6 items, avg price $0.00); Kids Menu (6 items, avg price $7.83); Not Açaí Bowls (5 items, avg price $10.40); Picked for you (5 items, avg price $6.95); Power Snacks (5 items, avg price $7.60); Protein Smoothies (5 items, avg price $0.00); Seasonal (3 items, avg price $12.33); Super Smoothies (5 items, avg price $0.00); Toasts (2 items, avg price $2.50).",73
19797,"Restaurant: Urban Roast and District Eatz, Price Range: $, Zip Code: 20001. Menu Categories: Beverages (11 items, avg price $3.91); Boards (6 items, avg price $26.83); Breakfast (8 items, avg price $9.81); Brunch (7 items, avg price $24.43); Coffee (11 items, avg price $3.97); Hot Chocolate (5 items, avg price $4.30); Picked for you (5 items, avg price $14.40); Plates (14 items, avg price $16.57); Sandwiches &amp; Salads (7 items, avg price $14.57); Seasonal Coffee (4 items, avg price $5.33); Sides (15 items, avg price $3.70); Spreads (4 items, avg price $15.00); Teas (5 items, avg price $4.65); Trios (3 items, avg price $19.00).",43
19799,"Restaurant: Pret a Manger  (1155 F St NW), Price Range: $, Zip Code: 20004. Menu Categories: Bakery &amp; Pastries (9 items, avg price $3.99); Bottled Drinks (22 items, avg price $3.77); Breakfast  (7 items, avg price $5.50); Coffee &amp; Tea (25 items, avg price $3.87); Mac &amp; Cheese (1 items, avg price $7.99); Picked for you (5 items, avg price $7.43); Salads &amp; Bowls (5 items, avg price $11.05); Sandwiches, Baguettes &amp; Wraps (16 items, avg price $9.00); Soups (6 items, avg price $7.41); Treats &amp; Snacks (15 items, avg price $2.86).",83
19800,"Restaurant: The Fresh Food Factory, Price Range: $, Zip Code: 20565. Menu Categories:  Beans/legumes/ Lentils  (30 items, avg price $12.89);  Beverages  (54 items, avg price $9.89);  Cereal / Oats (17 items, avg price $18.60);  Pasta/noodles/spaghetti (21 items, avg price $15.38);  Spices/seasoning/oils/spreads (50 items, avg price $11.58);  Teas/ Juice (29 items, avg price $15.47);  Water/ Flavored Water  (11 items, avg price $23.40); Baby Food  (7 items, avg price $35.68); COVID-Care Gift Cards  (4 items, avg price $61.25); Coffee &amp; Creamers (15 items, avg price $25.71); Dairy &amp; Dairy Substitutes (16 items, avg price $19.33); Ethnic (43 items, avg price $11.35); Flour/ Mill / Bread (19 items, avg price $16.99); Fruits/ Veggies (fresh &amp; Preserved)  (30 items, avg price $13.80); Gourmet (54 items, avg price $9.84); Immunity Boosters (36 items, avg price $20.04); Local (10 items, avg price $28.50); Meat/Meat Substitutes (39 items, avg price $11.69); Pet Food (23 items, avg price $14.15); Snacks (96 items, avg price $7.13); Sweetner (13 items, avg price $24.99).",73
19801,"Restaurant: For Five Coffee Roasters, Price Range: nan, Zip Code: 20006. Menu Categories: Breakfast (10 items, avg price $15.15); Lunch (10 items, avg price $16.35); Picked for you (5 items, avg price $17.55).",45
19803,"Restaurant: Rawish, Price Range: nan, Zip Code: 20006. Menu Categories: Buddha Bowls (2 items, avg price $12.00); Cold - Pressed Juices (6 items, avg price $9.00); Desserts (1 items, avg price $7.00); Picked for you (5 items, avg price $10.40); Salads (2 items, avg price $10.00); Smoothie Bowls (5 items, avg price $11.00); Smoothies (8 items, avg price $8.00); Snacks (2 items, avg price $6.00); Toasts (3 items, avg price $10.00); Wellness Shots (3 items, avg price $3.00).",74
19804,"Restaurant: Fogo de Chão (Washington DC), Price Range: $$, Zip Code: 20004. Menu Categories: Beverages (7 items, avg price $3.57); Brazilian Sides and Desserts (21 items, avg price $7.67); Butcher Shop - For Cooking at Home (17 items, avg price $47.76); Churrasco Entrées (2 items, avg price $0.00); Fire-Roasted Meats A La Carte  (15 items, avg price $37.67); Picked for you (5 items, avg price $26.00).",68
19805,"Restaurant: Toastique, Price Range: $, Zip Code: 20024. Menu Categories: Bowls (8 items, avg price $15.53); Cold-Pressed Juice (8 items, avg price $9.92); Overnight Oats (2 items, avg price $8.63); Picked for you (5 items, avg price $12.42); Shots (4 items, avg price $6.33); Sides (1 items, avg price $2.30); Smoothies (7 items, avg price $10.35); Specialties (3 items, avg price $9.97); Toast (7 items, avg price $15.53).",64
19807,"Restaurant: Joe &amp; The Juice (400 K Street NW), Price Range: $$, Zip Code: 20001. Menu Categories: Breakfast Bowls (1 items, avg price $10.30); Bundles (3 items, avg price $17.73); Coffee &amp; Tea (19 items, avg price $3.80); Juices (8 items, avg price $9.10); Picked for you (5 items, avg price $9.14); Salad Bowls (2 items, avg price $11.00); Sandwiches (7 items, avg price $9.20); Shakes (3 items, avg price $9.10); Shots (2 items, avg price $3.60); Signatures (4 items, avg price $10.30); Snacks &amp; Treats (7 items, avg price $3.04); Vegan Shakes (3 items, avg price $10.30); Water (2 items, avg price $3.00).",72
19809,"Restaurant: Jamba Juice (429 L'Enfant Plaza), Price Range: $, Zip Code: 20024. Menu Categories: Bakery (1 items, avg price $2.19); Bowls (5 items, avg price $7.73); Classic Smoothies (10 items, avg price $6.89); Fresh Juice n' Shots (6 items, avg price $4.36); Grab n' Go (6 items, avg price $2.88); Iced Beverages (4 items, avg price $0.00); Picked for you (5 items, avg price $6.39); Plant-Based Smoothies (8 items, avg price $7.69); Super Blend Smoothies (6 items, avg price $7.19); handwiches (2 items, avg price $4.14).",43
19813,"Restaurant: Blu Wraps &amp; Smoothies, Price Range: $, Zip Code: 20037. Menu Categories: Acai Bowls (5 items, avg price $13.00); Picked for you (5 items, avg price $12.87); Smoothies (6 items, avg price $7.25); Wraps (15 items, avg price $13.01).",43
19817,"Restaurant: Pressed Acai Bowls - Logan Circle, Price Range: $, Zip Code: 20005. Menu Categories: Cleanses &amp; Bundles (4 items, avg price $43.00).",63
19818,"Restaurant: Zeleno, Price Range: nan, Zip Code: 20009. Menu Categories: Acai Bowls (7 items, avg price $11.80); Beverages (6 items, avg price $2.65); Breakfast (6 items, avg price $4.14); Coffe Bar (11 items, avg price $4.60); Picked for you (5 items, avg price $12.22); Powder Coffee (6 items, avg price $6.80); Sandwiches (5 items, avg price $13.08); Smoothies (7 items, avg price $10.94); Toasts (3 items, avg price $8.88); Wellness Shots (4 items, avg price $4.79).",73
19820,"Restaurant: Devon and Blakely (Foggy Bottom), Price Range: nan, Zip Code: 20037. Menu Categories: Acai Bowls (2 items, avg price $9.95); Beverages (11 items, avg price $2.95); Breakfast (1 items, avg price $1.50); Breakfast Egg Platters (2 items, avg price $7.10); Breakfast Sandwiches (8 items, avg price $7.24); Coffee Bar (13 items, avg price $2.87); Custom Sandwiches (12 items, avg price $8.45); Granola &amp; Yoghurt (1 items, avg price $4.00); Lunch Boxes (15 items, avg price $16.50); Oatmeal (1 items, avg price $4.00); Panini's (5 items, avg price $9.68); Pastries &amp; Baked Goods (1 items, avg price $2.95); Picked for you (5 items, avg price $7.45); Quesadillas (3 items, avg price $9.32); Salad (1 items, avg price $6.00); Side Salad (10 items, avg price $4.78); Soups (14 items, avg price $7.75); Specialty Sandwiches (14 items, avg price $9.86); Sweets &amp; Snacks (7 items, avg price $2.10); Wraps (5 items, avg price $9.11).",74
